name,slug,url
Pluang,pluanghrms.com,https://pluanghrms.darwinbox.com/ms/candidate/careers
Polycab,polycab,https://polycab.darwinbox.in/ms/candidate/careers
Porter,porter,https://porter.darwinbox.in/ms/candidate/careers
RateGain,rategain.com,https://rategain.darwinbox.com/ms/candidate/careers
RustanCoffee (Starbucks Philippines),partnerconnect.com,https://partnerconnect.darwinbox.com/ms/candidate/careers
SBI Life Insurance,sbilife,https://sbilife.darwinbox.in/ms/candidate/careers
Shakey's Group,shakeys.com,https://shakeys.darwinbox.com/ms/candidate/careers
Singland,singland.com,https://singland.darwinbox.com/ms/candidate/careers
Singlife,singlife.com,https://singlife.darwinbox.com/ms/candidate/careers
Spinzone,spinzone,https://spinzone.darwinbox.in/ms/candidate/careers
SPML Infra,spml,https://spml.darwinbox.in/ms/candidate/careers
SteriScience Specialties,steriscience.com,https://steriscience.darwinbox.com/ms/candidate/careers
Strides Pharma Science,strides,https://strides.darwinbox.in/ms/candidate/careers
Suzlon,suzlon,https://suzlon.darwinbox.in/ms/candidate/careers
TBO.com,tbo,https://tbo.darwinbox.in/ms/candidate/careers
Times Internet,timesinternet,https://timesinternet.darwinbox.in/ms/candidate/careers
TV9 Network (ABCPL),tv9,https://tv9.darwinbox.in/ms/candidate/careers
Unacademy,unacademy,https://unacademy.darwinbox.in/ms/candidate/careers
Upstox,upstox,https://upstox.darwinbox.in/ms/candidate/careers
Vedanta,vhr,https://vhr.darwinbox.in/ms/candidate/careers
Vivriti Capital,vivriti,https://vivriti.darwinbox.in/ms/candidate/careers
Yashoda Hospitals Group,yashoda,https://yashoda.darwinbox.in/ms/candidate/careers
YES Bank,yesforyou,https://yesforyou.darwinbox.in/ms/candidate/careers
Yotta Infrastructure,yotta,https://yotta.darwinbox.in/ms/candidate/careers
Zee Media Group,zeemedia,https://zeemedia.darwinbox.in/ms/candidate/careers
Zydus Group,zydusgroup,https://zydusgroup.darwinbox.in/ms/candidate/careers
